_id,title,type_key,method_key,servings,cooking_time,difficulty,ingredients,cooking_steps,tips
673c36d28fad4e3c931146d3,돌나물 샐러드,샐러드,무침,1,,,"['돌나물 90g', '미니새송이버섯 60g(7개)', '참기름 약간', '마요네즈 10g(2작은술)', '레몬즙 20g(1⅓큰술)', '청양고추 5g(1/2개)', '홍고추 5g(1/2개)', '참기름 약간']","['1. 청양고추와 홍고추를 다져서 참기름에 살짝 볶은 후 볶은 고추에 마요네즈와 레몬즙을 넣어 소스를 만든다.', '2. 돌나물은 손질하여 찬물에 담구고 새송이버섯은 달군 프라이팬에 참기름을 두르고 노릇 하게 굽는다.', '3. 돌나물은 물기를 빼고 구운 새송이버섯과 레몬마요네즈 소스를 넣고 버무려 접시에 담는다.']",['샐러드드레싱에 짠맛을 줄이기 위해 마요네즈 사용량을 줄이고 레몬즙과 청양고추를 혼합하여 드레싱을 만들면 짠맛을 줄이는 효과를 낼 수 있어요. 마요네즈 사용이 지나치면 나트륨과 콜레스테롤의 섭취가 높아지므로 주의하세요.']
673c36d28fad4e3c931146d4,검은콩국수,면/만두,끓이기,1,,,"['검은콩(200g)', '메밀면(120g)', '오이(30g)', '방울토마토(1개)', '땅콩(20g)', '잣(10g)', '참깨(5g)']","['1. 검은콩은 깨끗이 씻어 약 12시간 정도 충분히 불린다.', '2. 불린 검은콩은 20분 정도 삶아 깨끗이 씻는다.', '3. 삶은 검은콩은 믹서기에 곱게 갈아 차갑게 식힌다.', '4. 오이는 씨를 제거하고 깨끗이 씻어 채썬다.', '5. 물을 끓여 메밀면을 삶고, 찬물에 여러번 헹구어 건져 물기를 뺀다.', '6. 메밀면을 그릇에 담고 차가운 콩 국물, 땅콩, 잣, 오이, 방울토마토 및 통깨를 올린다.']",['블랙푸드의 대표 주자인 검은콩으로 만들어 나트륨 함량을 줄일 수 있었어요.']
673c36d28fad4e3c931146d5,함초 냉이 국수,면/만두,끓이기,1,,,"['소면 50g', '함초 3g(1/2작은술)', '노루궁뎅이버섯 25g(1/2개)', '다시마 17g(15cm)', '파 140g(1/2개)', '양파 150g(1/2개)', '무 250g(1/3개)', '모시조개 150g(3/4컵)', '냉이 35g', '간장 30g(2큰술)', '달걀 50g(1개)', '청고추 20g(1개)', '실고추 2g']","['1. 함초, 노루궁뎅이버섯, 다시마, 파, 양파, 무를 물에 넣어 10분 끓이고 향이 강한 모시조개와 냉이를 넣고 30분  끓인 후 간장으로 색을 낸다.', '2. 소면은 따로 삶는다.', '3. 그릇에 삶은 소면을 담은 후 육수를 붓고 지단, 슬라이스한 청고추, 실고추를 올려 완성한다.']","['냉이에 함유된 비타민A와 비타민C는 소화작용을 용이하게 한다. 소금을 대체하여 함초를 사용하고, 멸치와 모시조개, 다시마 등을 사용하여 감칠맛을 더한다.']"
673c36d28fad4e3c931146d6,호박잎 삼계탕,밥/죽/떡,끓이기,1,,,"['호박잎(5장)', '닭고기(가슴살', '120g)', '찹쌀(100g)', '대추(3알)', '미나리(20g)', '인삼(1뿌리)', '소금(0.2g)', '후춧가루(0.01g)']","['1. 찹쌀은 깨끗이 씻어 30분 정도 불린다.', '2. 불린 찹쌀은 냄비에 넣고 질게 밥을 한다.', '3. 닭가슴살은 넓게 펴서 소금, 후춧가루를 뿌린다.', '4. 호박잎과 미나리는 끓는 물에 살짝 데치고, 대추는 돌려 깎아 씨를 제거하고 인삼은 뇌두를 제거한 뒤 채를 썰어둔다.', '5. 데친 호박잎에 닭 가슴살을 올린다.', '6. 닭 가슴살위에 찹쌀밥과 준비한 야채와 대추를 올려 돌돌 말아 질게 된 찹쌀밥에 넣고 약 20분 정도 더 쪄낸다.']","['소화가 잘되는 찹쌀을 사용하여 쫀득한 맛을 낼 수 있으며, 별도 소스없이 고소한 맛을 즐길 수 있어요.']"
673c36d28fad4e3c931146d7,석류 보쌈김치,반찬,절임,1,,,"['배추 70g(1/10개)', '석류즙 10g(2작은술)', '소금 5g(1/2작은술)', '무 10g(3cm)', '미나리 10g', '쪽파 10g(1개)', '다진 마늘 5g(1작은술)', '다진 생강 5g(1작은술)', '새우젓국 15g(1큰술)']","['1. 배추를 소금물에 하루 동안 절인 후 물기를 빼고 석류는 즙을 낸다.', '2. 무는 채 썰고, 쪽파와 미나리는 4cm로 자른다.', '3. 무채, 미나리, 쪽파, 다진 마늘, 다진 생강, 새우젓국을 넣고 섞어 소를 만들고 절인 배추에 소를 넣고 오므려 싼다. 석류즙에 소를 채운 배추를 담가 완성한다.']","['배추는 최소한의 소금으로 절이고 석류 즙으로 새콤한 맛과 향을 더한다. 미네랄, 칼슘, 무기질이 풍부한 석류는 여성질환에 도움을 준다.']"
673c36d28fad4e3c931146d8,닭가슴살 브로콜리 만두,면/만두,찜,1,,,"['만두피 4g(2장)', '브로콜리 100g(1/4개)', '숙주 100g', '표고버섯 20g(2개)', '닭 가슴살 100g', '참기름 2g(1/2작은술)', '저염간장 4g(1작은술)', '소금 0.5g', '후춧가루 0.1g']","['1. 브로콜리, 숙주, 표고버섯, 닭 가슴살은 다지고 다진 닭 가슴살은 소금과 후추로 밑간 한다.', '2. 다진 채소와 닭가슴살, 참기름, 저염간장을 섞어 만두소를 만든다.', '3. 준비한 만두피에 만두소를 넣은 후 만두 모양으로 빚고 만두를 찜통에 넣어 찌고 그릇에 담는다.']",['칼륨 함량이 높은 브로콜리를 사용하여 나트륨 배출을 돕는다. 만두소는 저염간장으로 양념하고 별도로 초간장을 곁들이지 않아 나트륨섭취를 줄인다.']
673c36d28fad4e3c931146d9,파프리카 물김치,반찬,절임,1,,,"['자색고구마 10g(3cm)', '무 10g(2cm)', '배 80g(1/4개)', '배추 200g(1/3개)', '부추 10g', '사과 80g(1/3개)', '쪽파 10g(10cm)', '소금 20g(1⅓큰술)', '멥쌀 10g(2작은술)', '물엿 50g(1/4컵)', '황파프리카 140g(1½개)']","['1. 황파프리카를 갈아 체에 내리고 멥쌀로 쌀풀을 만들어 황파프리카 즙을 섞고 물엿을 첨가하여 양념을 만든다.', '2. 배추를 소금물에 절이고 절인 배추를 찬물로 씻어 소금기를 뺀다.', '3. 소금기를 뺀 배추에 채썬 자색고구마, 무, 쪽파, 부추, 사과, 배를 놓고 양념을 부은 후 3일 동안 숙성시켜 완성한다.']",['김치를 절인 후 찬물에 세 번 씻어 소금기를 빼고 기호에 따라 청고추를 넣어 매콤한 맛을 준다.']
673c36d28fad4e3c931146da,된장 두부찌개,국/찌개,끓이기,1,,,"['두부 320g(1모)', '쌀뜨물 300g(1½컵)', '돼지고기 100g', '김치 140g', '된장 20g(1½큰술)', '청양고추 10g(1/2개)', '홍고추 5g(1/4개)', '대파 10g(2cm)', '고춧가루 5g(1작은술)']","['1. 두부에 쌀뜨물을 넣고 갈아준다.', '2. 돼지고기는 썰고 김치는 물에 씻어 양념을 제거하고 3×3cm로 썬다.', '3. 냄비에 돼지고기와 김치를 함께 볶은 후, 망에 거른 된장과 1의 두부, 고춧가루, 청양고추, 홍고추를 넣어 끓이다가 대파를 넣어 완성한다.']",['김치는 물에 헹구어 염분을 제거하고 고추를 넣어 매운 맛과 향을 더한다. 두부는 콩 단백질이 풍부한 식품으로 두뇌발달에 좋다.']
673c36d28fad4e3c931146db,부대된장찌개,국/찌개,끓이기,1,,,"['다시마 1g', '두부 10g', '떡국 떡 10g', '스팸(마일드) 10g', '다진 마늘 5g', '무 20g', '김치 15g', '소시지 10g(1/2개)', '우민찌 5g(1작은술)', '양파 5g', '저염된장 15g(1큰술)', '베이컨 5g', '대파 5g', '청양고추 5g', '홍고추 1g']","['1. 김치, 베이컨, 스팸, 소시지, 양파, 두부, 무는 두께 0.5cm로 썬다.', '2. 다시마와 물을 끓여 다시마물을 만든다.', '3. 냄비에 소시지, 베이컨, 두부, 스팸, 무, 우민찌, 김치, 다시마물 300g을 넣어 끓인 후 저염된장, 양파, 대파, 다진 마늘, 떡국 떡을 넣고 재료가 다 익으면 홍고추와 청양고추를 넣어 완성한다.']",['저염된장과 저염햄을 사용하고 김치는 물에 헹구어 염도를 낮추어 준다.']
673c36d28fad4e3c931146dc,겨자소스로 구운 산마샐러드,샐러드,굽기,1,,,"['산마(100g)', '참나물(20g)', '돈나물(20g)', '토마토(100g)', '레디쉬(1개)', '어린잎(10g)', '저염간장(20g)', '식초(10g)', '설탕(20g)', '겨자가루(10g).']","['1. 어린잎은 찬물에 담근다.', '2. 마는 껍질을 벗겨 동글동글하게 썬다.', '3. 썰어 놓은 마는 팬에 기름을 살짝 두르고 앞뒤로 굽는다.', '4. 참나물, 돈나물, 토마토, 레디쉬는 먹기 좋은 크기로 썬다.', '5. 겨자가루는 30℃ 물을 섞어 발효 시킨다.', '6. 저염간장에 식초, 설탕, 발효겨자를 넣고 골고루 섞어 소스를 만들고, 접시에 구운 마와 손질한 야채를 넣고 만들어 놓은 소스와 어린잎을 올린다.']","['참나물, 돈나물의 칼륨 성분이 체내에 쌓인 나트륨을 배출을 도와줘요.']"
673c36d28fad4e3c931146dd,완자김치찌개,국/찌개,끓이기,1,,,"['콩나물(30g)', '김치(50g)', '두부(40g)', '붉은 고추(15g)', '다진 돼지고기(등심', '60g)', '새우젓(5g)', '대파(10g)', '마늘(5g)', '쇠고기(50g)']","['1. 대파, 마늘, 쇠고기를 물(300g)과 함께 끓인 뒤 면포에 걸러 육수를 만든다.', '2. 콩나물, 김치를 물에 씻어 손질한다.', '3. 두부는 물기를 빼고, 붉은 고추는 다진 뒤 돼지고기와 섞어 반죽해 동그랗게 빚어 완자를 만든다.', '4. 김 오른 찜기에 완자를 넣어 찐다.', '5. 육수를 끓이고 끓어오르면 김치, 콩나물, 새우젓을 넣는다.', '6. 한소끔 더 끓이다가 완자를 넣고 조금 더 끓여 마무리한다.']","['김치는 물에 한 번 씻어 염분을 최대한 제거하고, 쇠고기육수로 깊은 맛을 내고 붉은 고추로 매콤한 맛을 더해 소금간을 하지 않아 나트륨 섭취를 줄였다.']"
673c36d28fad4e3c931146de,백김치콩비지찌개,국/찌개,끓이기,1,,,"['풋고추(10g)', '백김치(100g)', '콩비지(100g)', '참기름(8g)', '후춧가루(0.2g)', '다진 마늘(10g)', '간장(2g)']","['1. 풋고추는 잘게 다진다.', '2. 백김치는 먹기 좋은 크기로 썬다.', '3. 냄비에 백김치를 볶다가 김치가 익으면 참기름, 후춧가루, 다진 마늘을 넣고 볶는다.', '4. 물(200g)을 넣고 끓인다.', '5. 물이 끓으면 콩비지와 간장, 풋고추를 넣어 약한 불에서 15분 정도 끓여 마무리한다.']",['콩비지찌개를 끓일 때 넣는 묵은지 대신 백김치를 넣어 염분을 줄이고 깔끔한 맛을 냈다.']
673c36d28fad4e3c931146df,삼계부대찌개,국/찌개,끓이기,1,,,"['닭가슴살(100g)', '당근(20g)', '붉은 고추(6g)', '풋고추(6g)', '대파(6g)', '쑥갓(4g)', '표고버섯(14g)', '애호박(60g)', '김치(40g)', '팽이버섯(40g)', '당면(21g)', '숙주(40g)', '떡(40g)', '당귀(10g)', '대추(20g)', '오가피(30g)', '함초(20g)', '겨자가루(5g)', '고춧가루(20g)', '콩가루(5g)', '쌀겨(5g)', '다진 마늘(3g)']","['1. 육수 재료를 넣고 20분간 끓여 육수를 낸다.', '2. 닭가슴살과 당근을 다져 모양을 잡은 뒤 김 오른 찜기에 넣고 찐다.', '3. 고추, 대파는 어슷 썰고, 쑥갓, 표고버섯, 애호박, 김치는 먹기 좋은 크기로 썰고, 팽이버섯은 밑동을 잘라 손질한다.', '4. 당면과 숙주는 뜨거운 물에 데쳐 준비한다.', '5. 양념장 재료를 섞은 뒤 육수(13g)를 넣고 양념장을 만든다.', '6. 준비한 재료를 담고 육수를 부은 뒤 양념장을 넣고 끓여 마무리한다.']",['양념장에 고추장 대신 겨자가루와 콩가루로 간을 하여 나트륨 사용을 줄였다']
673c36d28fad4e3c931146e0,쑥갓부대찌개,국/찌개,끓이기,1,,,"['통조림 햄(30g)', '애호박(20g)', '두부(20g)', '팽이버섯(20g)', '청양고추(5g)', '김치(30g)', '쑥갓(4g)', '다시마(5g)', '물(200g)', '설탕(0.5g)', '고춧가루(4g)', '다진마늘(2g)', '고추장(2g)']","['1. 통조림 햄을 썰어 끓는 물에 데친다.', '2. 애호박은 반달모양으로 썰고, 두부는 도톰하게 썰고, 팽이버섯은 3등분하고, 청양고추는 어슷 썬다.', '3. 김치는 씻어서 잘게 썬다.', '4. 양념장을 만든다.', '5. 냄비에 물과 다시마를 넣고 살짝 끓여 육수를 만든다.', '6. 육수에 손질한 재료를 담고 양념장의 1/2 분량을 넣고 중간 불에 끓이다가 쑥갓과 남은 양념장을 넣고 약한 불에 조금 더 끓여 마무리한다.']",['김치는 씻어서 사용하고 햄은 한 번 데쳐 나트륨 함량을 낮췄어요.']
673c36d28fad4e3c931146e1,백태순두부찌개,국/찌개,끓이기,1,,,"['콩(백태', '30g)', '느타리버섯(10g)', '표고버섯(10g)', '애호박(20g)', '양파(10g)', '대파(5g)', '붉은 고추(2g)', '풋고추(2g)', '바지락(30g)', '저염된장(10g)', '새우(25g)', '순두부(120g)', '마른 다시마(1g)', '멸치(1g)', '물(250g)']","['1. 냄비에 육수 재료를 넣어 끓인다.', '2. 콩을 충분히 불려 믹서기에 물을 넣고 갈아 준비한다.', '3. 느타리버섯은 찢고, 표고버섯은 먹기 좋은 크기로 자르고, 애호박과 양파는 깍둑 썰고, 대파와 고추는 송송 썬다.', '4. 바지락은 해감해 준비한다.', '5. 육수에 콩, 느타리버섯, 표고버섯, 애호박, 저염된장, 새우, 바지락을 넣고 끊인다.', '6. 순두부를 넣고 끊인 후 양파, 대파, 붉은 고추, 풋고추를 넣고 한소끔 끓여 마무리한다.']",['매콤한 보통의 순두부찌개와는 달리 백태와 청양고추로 맛을 내 나트륨 함량을 낮추면서 새우와 바지락으로 감칠맛을 냈다.']
673c36d28fad4e3c931146e2,닭고기김치찌개,국/찌개,끓이기,1,,,"['닭가슴살(60g)', '애호박(30g)', '미나리(20g)', '청양고추(3g)', '두부(60g)', '김치(120g)', '참기름(20g)', '느타리버섯(10g)', '달걀(50g)', '다시마(5g)', '무(40g)', '대파(5g)', '양파(10g)', '마른 고추(3g)', '멸치(10g)', '마늘(10g)', '청주(10g)', '물(300g)']","['1. 육수 재료를 넣고 중간 불로 끓인 뒤 체에 걸러 육수를 만든다.', '2. 닭가슴살은 채 썬 뒤 물에 넣고 삶는다.', '3. 애호박은 반달 썰고, 미나리는 5㎝ 길이로 썰고, 청양고추는 잘게 썬 뒤 찬물에 담가 씨를 빼고, 두부는 한입 크기로 썰어 물에 담가둔다.', '4. 김치를 한입 크기로 썬 뒤 참기름에 볶다가 육수를 붓는다.', '5. 두부, 애호박, 느타리버섯, 미나리, 닭가슴살을 넣어 끓어오르면 달걀물과 청양고추를 넣고 조금 더 끓여 마무리한다.']","['멸치다시마육수를 이용해 깊은 맛을 내 소금간을 줄여 나트륨 섭취를 적게 할 수 있고, 달걀물을 부어 자극적인 맛을 줄였다.']"
673c36d28fad4e3c931146e3,들깨순두부찌개,국/찌개,끓이기,1,,,"['굴(40g)', '멸치(2g)', '표고버섯(10g)', '느타리버섯(40g)', '무(20g)', '양파(10g)', '미나리(10g)', '대파(3g)', '붉은 고추(2g)', '순두부(100g)', '다진 마늘(1g)', '들깻가루(10g)', '국간장(1.5g)', '소금(0.5g)']","['1. 굴은 깨끗이 씻은 뒤 김 오른 찜기에 찐다.', '2. 굴을 쪄낸 물(250g)에 멸치, 표고버섯 밑동을 넣고 끓인 뒤 멸치와 표고버섯 밑동을 건져내 육수를 만든다.', '3. 느타리버섯은 밑동을 제거한 후 씻어 세로로 찢고, 표고버섯은 0.5㎝ 두께로 썬다.', '4. 무는 나박 썰고 양파는 채 썰고, 미나리는 3㎝ 길이로 썰고, 대파와 고추는 송송 썬다.', '5. 육수에 굴, 다진 마늘, 무, 양파, 버섯을 넣고 끓인다.', '6. 들깻가루와 순두부를 넣고 한소끔 끓인 뒤 국간장과 소금으로 간을 맞추고 대파, 붉은 고추, 미나리를 올려 마무리한다.']",['보통 순두부찌개에 넣는 고춧가루를 넣지 않고 들깻가루와 들깨를 넣어 고소한 맛을 내 나트륨 섭취를 줄였다.']
673c36d28fad4e3c931146e4,토란순두부찌개,국/찌개,끓이기,1,,,"['토란(40g)', '표고버섯(20g)', '붉은 고추(1g)', '청양고추(2g)', '백합(150g)', '들깻가루(40g)', '순두부(150g)']","['1. 토란은 2×2㎝로 썬다.', '2. 표고버섯은 채 썰고, 고추는 어슷하게 썬다.', '3. 냄비에 물(500ml)을 넣고 물이 끓으면 백합을 넣고 끓여 육수를 낸다.', '4. 조개가 입을 벌리면 토란과 들깻가루, 표고버섯을 넣고 끓인다.', '5. 육수가 어느 정도 걸쭉해지면 순두부를 넣고 끓인다.', '6. 붉은 고추와 청양고추를 올려 마무리한다.']",['백합으로 진한 육수를 내고 들깻가루로 구수한 맛을 더해 소금간을 줄여 나트륨 함량을 낮췄다. 또한 나트륨 배출에 효과적인 토란을 넣었다.']
673c36d28fad4e3c931146e5,버섯순두부찌개,국/찌개,끓이기,1,,,"['표고버섯(3g)', '애호박(10g)', '감자(10g)', '양파(3g)', '미나리(3g)', '부추(1g)', '대파(1g)', '청양고추(1g)', '순두부(100g)', '다시마(3g)', '표고버섯 밑동(3g)', '물(250g)', '저염된장(5g)', '찹쌀가루(3g)', '다진마늘(1g)', '들깻가루(7g)', '저염국간장(1g)']","['1. 표고버섯은 머리와 밑동을 분리하고, 머리 부분은 잘게 썬다.', '2. 애호박, 감자, 양파는 한입 크기로 썰고, 미나리와 부추는 3cm 길이로 썰고, 대파와 청양고추는 송송 썬다.', '3. 물에 다시마, 표고버섯 밑동을 넣고 끓으면 건더기를 건져 육수를 만든다.', '4. 육수에 저염된장과 찹쌀가루를 풀어 한소끔 끓이고, 감자와 다진마늘을 넣어 끓인다.', '5. 애호박과 표고버섯을 넣고, 순두부, 양파, 들깻가루, 저염국간장을 넣어 한소끔 끓인다.', '6. 대파, 청양고추, 미나리, 부추를 듬뿍 올려 마무리한다.']",['된장의 양을 줄이는 대신 찹쌀가루와 들깻가루로 구수한 맛을 내 나트륨 함량을 낮췄어요. 감자는 체내 나트륨 배출을 돕는 칼륨이 다량 함유된 채소예요.']
673c36d28fad4e3c931146e6,토마토스프파스타,면/만두,끓이기,1,,,"['홀토마토 200g', '토마토 100g', '다진양파 30g', '다진마늘 20g', '먹물파스타 25g', '치즈 25g', '파슬리가루 1g', '함초소금 1g', '올리브오일 30g', '양파 20g', '가지 20g', '2가지색 파프리카 20g', '애호박 20g']","['1. 토마토홀과 토마토는 송송 다져주고, 마늘, 양파를 냄비에서 볶은 후 믹서에 갈아 토마토 스프를 만들어준다.', '2. 만들어진 스프를 볶아서 신맛을 날려준다.', '3. 먹물파스타면은 삶은 뒤 오일에 버무려주고 볶아준다.', '4. 양파, 애호박, 가지, 2가지색 파프리카를 먹기 좋게 잘라 팬에 볶아준다.', '5. 접시에 볶아진 채소와 파스타면을 서로 다시 볶아준다.', '6. 치즈를 곱게 다져주고 접시에 파스타면을 올린 뒤, 토마토스프와 치즈가루를 뿌려 완성 한다.']",['나트륨 배출에 도움을 주는 토마토와 갖가지 채소들이 조화를 이루어 짠맛을 대체하였다.']
673c36d28fad4e3c931146e7,다이어트국수,면/만두,비빔,1,,,"['실곤약 200g', '물김치국물 200g', '오이 25g', '달걀 1개(60g)', '당근 20g', '양파 50g', '통깨 3g', '레몬즙 15g', '탄산수 50ml', '어간장 5g']","['1. 양파, 당근, 오이는 채 썰어준다.', '2. 열무 물김치와 탄산수, 어간장을 넣어 국수 국물을 만들어준다.', '3. 달걀은 삶아준다.', '4. 실곤약은 삶을 때 레몬즙을 넣어서 곤약의 특이한 냄새를 제거한다.', '5. 물기를 제거한 곤약에 어간장을 넣어 밑간을 해준다.', '6. 그릇에 담고 국물을 부어주고, 채소와 달걀을 곁들여 완성한다.']","['열무물김치의 시원한 맛과 청량감이 느껴지는 탄산수, 그리고 염이 낮은 어간장으로 국수국물이 조화를 이루었다.']"
673c36d28fad4e3c931146e8,배숙구이,반찬,굽기,1,,,"['배 750g', '후르츠칵테일 150g', '생강청 50g', '방울토마토 60g', '탄산수 200g']","['1. 뚜껑을 만들 배의 윗동을 자르고, 수저로 배 속을 판다.', '2. 탄산수와 생강청을 미리 30분 전에 섞어준다.', '3. 방울토마토를 먹기 좋게 잘라준 후 속을 파낸 배에 후르츠 칵테일과 방울토마토를 넣어준다.', '4. 과일로 채워진 배에 미리 만든 생강탄산수를 부어준다.', '5. 배를 뚜껑을 덮어 호일로 싼 후 팬에 구워준다.']",['배의 시원한 맛에 탄산수의 개운한 맛을 더하여 추가 간을 하지 않아도 맛있는 음료를 즐길 수가 있다.']
673c36d28fad4e3c931146e9,오징어구이,반찬,볶음,1,,,"['오징어 300g', '미니파프리카 40g', '양파 50g', '청고추 15g', '홍고추 15g', '다진마늘 15g', '고춧가루 15g', '홀토마토 50g', '고추장 15g', '설탕 15g', '올리고당 15g', '후추 1g', '참기름 15g', '볶은 현미 15g']","['1. 오징어는 솔방울 모양으로 잘라준다.', '2. 미니 파프리카, 양파, 청홍고추는 적당한 크기로 잘라준다.', '3. 다진마늘을 볶다가 오징어를 넣어 볶는다.', '4. 홀토마토와 양념장 재료를 넣어 볶는다.', '5. 팬을 약간 태우는 듯 해서 불맛과 매운맛을 더해준다.', '6. 접시에 담아주고 볶은 현미를 뿌려 완성한다.']",['고추장 대신 홀토마토를 사용해 나트륨 섭취를 줄였다.']
673c36d28fad4e3c931146ea,오징어콩순대,반찬,굽기,1,,,"['오징어 1마리(220g)', '옥수수 30g', '귀리밥 50g', '강낭콩 20g', '당근 20g', '미니파프리카 20g', '피망 20g', '대파 10g', '양파 25g', '카레가루 25g', '흰후추 1g', '다진마늘 5g', '참기름 15g', '밀가루 15g', '레몬즙 15g']","['1. 오징어는 내장을 빼서 흐르는 물에 깨끗이 씻은 후, 다리는 송송 다져주고 레몬즙을 살짝 뿌려준다.', '2. 강낭콩은 먼저 삶아준다.', '3. 피망, 당근, 양파, 대파, 파프리카는 송송 다져준다.', '4. 잘라준 오징어다리는 다진마늘과 살짝 볶아준다.', '5. 볼에 귀리밥을 넣고 카레가루를 넣고 모든 재료를 섞어 소 재료를 만든다.', '6. 오징어 안쪽에 밀가루를 묻혀주고 소를 채워 팬에 구워준다.']","['소금 대신 카레가루를 곁들여 향미를 돋우고, 귀리와 강낭콩을 이용해 식감을 높였다.']"
673c36d28fad4e3c931146eb,새우아욱죽,밥/죽/떡,끓이기,1,,,"['귀리밥 100g', '아욱 30g', '건새우 25g', '칵테일새우 25g', '저염 된장 30g']","['1. 저염 된장을 물 300cc에 풀어준 뒤 건새우를 담가 30분 정도 담가준 뒤 살짝 끓여준다.', '2. 새우를 풀어준 된장 물을 체에 걸러준다.', '3. 아욱은 뜨거운 물에 데쳐서 먹기 좋게 썬다.', '4. 냄비에 밥과 된장 물을 풀어 끓인다.', '5. 어느 정도 끓으면 칵테일새우와 건져 놓았던 새우를 다시 넣어준다.', '6. 불을 끄기 전에 아욱을 넣어 한 번 더 끓여준 후 완성한다.']",['일반 된장 보다 염도를 낮춘 저염된장을 사용하고 칼륨의 함량이 높은 아욱을 넣어 나트륨 배출을 돕는다.']
673c36d28fad4e3c931146ec,맑은부대찌개,국/찌개,끓이기,1,,,"['느타리버섯(10g)', '두부(50g)', '콩나물(10g)', '배추(40g)', '미나리(20g)', '돼지고기(50g)', '쇠고기(50g)', '불린 당면(10g)', '조랭이떡(30g)', '다시마(3g)', '양파(30g)', '대파(20g)', '무(30g)', '마른 고추(5g)', '생강즙(2g)', '다진 파(10g)', '다진 마늘(5g)', '후춧가루(0.1g)', '소금(0.1g)']","['1. 다시마육수재료를 물에 넣고 끓여 육수를 낸다.', '2. 느타리버섯은 가닥가닥 떼고, 두부는 썰고, 콩나물은 머리와 꼬리를 떼 손질한다.', '3. 배추와 미나리를 데친다.', '4. 돼지고기, 쇠고기에 고기완자양념을 넣어 반죽한 뒤 빚어 완자를 만든다.', '5. 냄비에 모든 재료를 돌려 담은 뒤 육수를 부어 끓인다.']",['보통 부대찌개에 들어가는 김치와 햄 대신 배추와 고기완자를 넣어 나트륨 함량을 줄였다.']
673c36d28fad4e3c931146ed,토마토소고기찜,반찬,끓이기,1,,,"['소고기우둔살 200g', '샐러리 40g', '당근 30g', '양파 50g', '화이트와인 25g', '홀토마토 100g', '버터 20g', '레몬 25g', '흰후추 1g', '파슬리가루 2g', '함초소금 1g']","['1. 당근, 양파, 샐러리는 사방 2cm 정도로 잘라준다.', '2. 레몬은 껍질을 아주 곱게 채 썰어준다.', '3. 소고기는 사방 3cm 정도로 자르고 흰 후추를 뿌려준다.', '4. 홀토마토는 먹기 좋게 부수어 준 후 볶아준다.', '5. 팬에 버터를 넣고 소고기부터 볶기 시작하다 채소를 넣고 볶아준다. 이 때 두꺼운 채소부터 볶아주는 것이 고기랑 익는 시간이 같아진다.', '6. 마지막에 다져 놓은 홀토마토를 넣고 함초소금 으로 간을 한 후 레몬껍질을 올려서 마무리 한다.']","['샐러리, 파슬리가루, 흰후추 등 향신료를 사용해 향신료 특유의 맛과 향으로 짠맛을 대체하였다.']"
673c36d28fad4e3c931146ee,맛간장삼치구이,반찬,굽기,1,,,"['삼치 200g', '생강 50g', '대파 100g', '통깨 1g', '버터 10g', '맛간장 30g', '생강청 25g', '커피 1g']","['1. 소스 재료를 이용해 맛 간장으로 만든 데리 야끼소스를 만들어준다.', '2. 참치는 손질해 수분을 빼준 후 흰 후추로 밑간을 해준다.', '3. 생강은 아주 곱게 채 썰어 냉수에 헹군다.', '4. 대파도 아주 가늘게 채 썰어서 냉수에 담가 매운맛을 빼준다.', '5. 버터를 올린 팬에 삼치를 약불에서 구워준다.', '6. 구워진 참치를 소스에 졸여주고 대파채를 올린다. 삼치에 소스를 뿌리고 생강채를 올려 완성한다.']","['커피를 넣어 삼치의 비린맛을 잡아주고, 야채 발효액이 첨가된 맛간장을 사용해서 염도는 낮추고 깊은 맛을 살렸다.']"
673c36d28fad4e3c931146ef,토마토소고기장조림,반찬,끓이기,1,,,"['소고기 우둔살 200g', '메추리알 100g', '방울토마토 100g', '마늘 30g', '꽈리고추 50g', '양파 45g', '맛간장 30g', '흰후추 1g', '어간장 15g', '설탕 15g']","['1. 소고기는 사방 2cm 정도의 크기로 잘라서 물에서 80% 정도까지 익혀준 후 냉수에 깨끗하게 세척해 준다.', '2. 양파는 먹기 좋게 자르고 물 400g과 함께 간장 물을 만들어준다.', '3. 간장 물에 데쳐 놓은 소고기부터 졸여주기 시작한다.', '4. 메추리알을 넣고 함께 졸여준다.', '5. 방울토마토, 양파, 마늘, 꽈리고추까지 넣고 마지막으로 졸여준다.']",['우둔살을 한 번 데쳐내 간장이 고기 내부까지 흡수되는 것을 방지하였다.']
